chave;ano;Sigla;dsc_tribunal;secao;trib;cn1;CnCCrim1;CnCNCrim1;CnExtFisc1;CnExtNFisc1;ExeJudCrimPL1;ExeJudCrimNPL1;ExeJudNCrim1;cp1;CpCCrim1;CpCNCrim1;CpExtFisc1;CpExtNFisc1;ExeJudPCrimPL1;ExeJudPCrimNPL1;ExeJudPNcrim1;susc1;susexfisc1;susexnfisc1;sus1;cntr;CnCrimTR;CnNCrimTR;cptr;CpCrimTR;CpNCrimTR;sustr;cnje;CnCCrimJE;CnCNCrimJE;ExeJudJE;cpje;CpCCrimJE;CpCNCrimJE;ExeJudPJE;suscje;susexje;susje;sus1jetr;CP;SUS;Tram;Dpj;DPeI;DPCO;dpjio;MagPAe1;MagPAeJE;MagPAeTR;MagPAcJE1;MagPAcTR1;MagPAcTRJE;MagAJ1;MagAJJE;MagAJTR;Mag;TPEfet;TPCed;TPReq;TPSV;Serv;tpefetae1;tpefetaeje;tpefetacje1;tpefettr;TpEfet1jetr;tpiae1;tpiaeje;tpiacje1;tpitr;tpi1jetr;tpsvae1;tpsvaeje;tpsvacje1;tpsvtr;tpsv1jetr;tasae1;tasaeje;tasacje1;tastr;Tpaf1jetr;tbaix1;TBaixCCrim1;TBaixCNCrim1;TBaixExtFisc1;TBaixExtNFisc1;TBaixJudCrimNPL1;TBaixJudCrimPL1;TBaixJudNCrim1;tbaixtr;TBaixCrimTR;TBaixNCrimTR;tbaixje;TBaixCCrimJE;TBaixCNCrimJE;TbaixJudJE;Tbaix;cp.sus;cp.sus.fisc;tbaix.sus.fisc;cp.sus.fisc.penal;tbaix.sus.fisc.penal;mag1je;pib;h1;g1;g7;f2;f3;cm1je;k1je;ipm1je;ipsjud1je;iad1je;tc1je
TRF5_RN_2017;2017;TRF5;TRF 5ª Região;RN;0;15478;652;6287;3891;1789;1;168;2690;54824;1681;8542;35336;3454;55;336;5420;1261;28436;1813;31510;8256;0;8256;9186;2;9184;7336;54885;0;42679;12206;17363;37;15832;1494;158;2;160;39006;81373;39006;163517;161388768;17957799;3563310;139867659;12;5;3;5;0;0;3;0;0;22;283;10;62;1;336;124;58;85;16;283;32;11;16;3;62;1;0;0;0;1;1409;1101;1237;54;10;14847;1360;7339;2905;689;88;27;2439;11839;0;11839;55458;44;41597;13817;82144;42367;35467;79239;35076;79124;19;64305995062;3507003;0,00251;46,019;0,62732;9,58083;2910,42105;7499,57895;3700,26316;209,24107;0,99918;0,5066
TRF5_CE_2017;2017;TRF5;TRF 5ª Região;CE;0;23203;869;9073;8211;2636;0;142;2272;126795;2870;15120;93612;6034;203;411;8545;1339;31518;2411;35268;25645;0;25645;28110;3;28107;16207;115694;5;95385;20304;47482;88;44314;3080;190;9;199;51674;202387;51674;393713;318420549;39051858;0;279368691;25;14;9;8;0;0;5;1;0;50;612;3;154;9;772;331;159;87;35;612;65;43;11;35;154;5;3;1;0;9;610;150;217;15;3;26087;1539;11532;4897;3093;74;27;4925;36648;0;36648;128591;67;107185;21339;191326;150713;88619;186429;88005;186328;41;1,47922E+11;9020460;0,00215;35,29981;0,5543;8,55832;2833,63415;8023,29268;3772,63415;200,3601;1,11362;0,52979
TRF5_PB_2017;2017;TRF5;TRF 5ª Região;PB;0;14341;476;4935;6190;1048;0;57;1635;76121;1846;8960;56198;3148;24;210;5735;1116;28839;1494;31449;13921;0;13921;21412;1;21411;10531;62687;0;48050;14637;30931;2;28927;2002;2419;123;2542;44522;128464;44522;220559;185483712;17984658;18647227;148851827;14;7;3;4;0;0;2;1;0;25;345;13;7;2;341;211;77;42;15;345;7;0;0;0;7;2;0;0;0;2;2389;1413;786;58;13;14249;908;6176;3741;452;46;9;2917;17243;0;17243;60603;3;45287;15313;92095;83942;56583;88354;56349;88299;22;62396775525;4025558;0,00297;46,07652;0,62103;8,47088;2759,04545;8268,36364;3402,36364;219,50733;0,97175;0,58851
TRF5_TRU_2017;2017;TRF5;TRF 5ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,49796E+11;31690226;;;0;0;;;;;;
TRF5_2º Grau_2017;2017;TRF5;TRF 5ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68931;0;92789;273192708;31234885;6788495;235169328;0;0;0;0;0;0;0;0;0;15;0;0;0;0;408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23858;68931;68931;23858;68931;23858;0;5,49796E+11;31690226;0,0005;8,62072;0,04733;1,28746;;;;0;;
TRF5_total_2017;2017;TRF5;TRF 5ª Região;total;1;106431;3117;41815;36576;10111;13;599;14200;484290;9216;55747;357161;21066;447;1818;38835;6240;214611;11802;232653;86483;0;86483;110025;12;110013;72422;414031;14;330968;83049;163297;156;150806;12335;3839;153;3992;309067;826543;309067;1513895;1500493019;167648984;43138590;1285476883;88;45;30;39;0;0;18;5;2;192;2359;70;462;19;4082;1520;449;258;132;2359;229;72;115;46;462;13;5;1;0;19;16776;3848;2870;1999;70;114155;6142;52156;26536;7094;380;154;21693;112570;0;112570;436769;200;348436;88133;687352;517476;374926;660816;372661;660282;149;5,49796E+11;31690226;0,00273;47,34876;0,60587;12,88094;2836,24832;8043,69799;3697,47651;134,96423;1,05853;0,54033
TRF_total_2017;2017;TRF;TRF;total;1;1093927;90911;394221;444724;73340;1204;8244;81283;6063539;153203;860384;4435625;254534;2723;21771;335299;197786;2902256;178439;3278481;431739;308;431431;871010;183;870827;431711;1882504;1568;1517378;363558;2202894;3666;2136981;62247;812927;1889;814816;4525008;10305148;4525008;14043717;11261426849;1368225572;122186354;9719568403;698;342;221;540;0;0;151;23;10;1755;17511;601;1117;53;28677;8482;2695;5496;838;17511;481;199;368;69;1117;31;9;13;0;53;103809;35203;71384;9208;601;968677;103153;428925;282647;34824;4825;997;113306;603378;344;603034;1680529;2493;1424789;253247;3738569;5780140;4246771;3455922;4222277;3450100;1406;6,58548E+12;207660928;0,00171;54,22988;0,84513;13,80953;1793,84211;7763,61238;1884,21479;92,38086;0,89006;0,7573
TRF1_DF_2018;2018;TRF1;TRF 1ª Região;DF;0;39638;2566;23145;10187;2422;1;0;1317;232013;2949;58080;137682;15023;1;1;18277;29018;86522;10841;126381;8338;3;8335;37192;1;37191;15309;37488;33;28587;8868;31320;16;31186;118;800;0;800;142490;300525;142490;391075;323628364;73510857;332136;249785371;28;10;9;9;0;0;2;1;0;52;455;4;65;2;518;344;62;24;25;455;48;11;5;1;65;2;0;0;0;2;1006;163;79;150;4;45533;2864;26410;11058;2670;0;0;2531;13455;4;13451;31562;19;27527;4016;90550;158035;106875;79492;106873;79492;44;2,54817E+11;2974703;0,00127;108,7935;1,76263;17,4135;1526,40095;7762,6176;1757,96058;148,83205;0,9996;0,77354
TRF1_GO_2018;2018;TRF1;TRF 1ª Região;GO;0;31663;3152;12808;12983;2502;1;1;216;185959;3034;18888;147625;11357;1;2;5052;11304;90418;4216;105938;12336;3;12333;20997;0;20997;7831;59794;72;46795;12927;47283;78;46430;775;7419;2;7421;121190;254239;121190;350874;244935584;32007344;563560;212364680;14;7;6;17;0;0;0;0;0;44;468;10;40;2;500;216;49;181;22;468;8;5;26;1;40;0;0;2;0;2;948;741;1545;263;10;19120;3293;9124;5061;993;0;1;648;16476;6;16470;61039;59;52650;8330;96635;133049;75842;91574;75839;91573;38;1,95682E+11;6921161;0,00125;35,38938;0,63506;7,22422;2063,37111;8257,5157;2112,03602;160,318;0,87647;0,74423
TRF1_MT_2018;2018;TRF1;TRF 1ª Região;MT;0;21441;2689;6821;9224;2520;0;0;187;95825;4512;14035;66895;8138;0;1;2244;15719;38974;1656;56349;5907;2;5905;17478;1;17477;5246;24524;19;18784;5721;24709;30;24397;282;3295;0;3295;64890;138012;64890;181145;147834567;14327375;1282845;132224347;8;5;3;13;0;0;0;0;0;29;303;4;14;2;315;105;29;160;9;303;1;3;10;0;14;0;0;2;0;2;635;547;257;0;4;13018;2846;5441;2796;1725;0;0;210;7348;5;7343;22767;11;19066;3690;43133;73122;45201;40337;45200;40337;26;1,37443E+11;3441998;0,00108;42,95022;0,84214;9,15166;1541,466;6015,43859;1377,07169;113,60317;0,77853;0,77108
TRF1_MG_2018;2018;TRF1;TRF 1ª Região;MG;0;98440;11753;32609;46065;6580;0;5;1428;513523;11739;65474;388776;29344;1;8;18181;76837;266746;18649;362232;37244;11;37233;88436;8;88428;35247;143597;98;109562;33937;212350;155;210911;1284;88878;144;89022;486501;814309;486501;1090374;764672726;103165205;199985;661307536;59;31;18;48;0;0;5;0;2;148;1490;26;98;4;1566;714;198;506;72;1490;29;22;43;4;98;2;1;1;0;4;3400;1281;4272;431;26;73091;12671;35134;20648;2697;1;0;1940;59163;32;59131;143811;76;123580;20155;276065;327808;205778;255417;205769;255416;132;6,14876E+11;21040662;0,00124;36,34262;0,70413;7,44273;1561,05821;7121,24653;1638,36824;138,50702;0,89615;0,76993
TRF1_AC_2018;2018;TRF1;TRF 1ª Região;AC;0;4322;717;1069;2099;417;0;0;20;16027;1204;2119;11017;1352;0;0;335;2530;6021;618;9169;2308;1;2307;15;0;15;0;8679;15;6770;1894;5496;6;5466;24;20;0;20;9189;21538;9189;41205;53933346;7370353;0;46562993;4;2;0;2;0;0;0;0;0;8;102;16;10;0;96;58;16;20;8;102;6;1;3;0;10;0;0;0;0;0;4467;588;205;498;16;2714;751;1074;658;191;0;0;40;9040;3;9037;7913;2;6901;1010;19667;12349;7353;19009;7353;19009;8;15331122589;869265;0,00352;62,04477;0,91874;11,04381;1388,25214;4025,64322;1330,65352;110,69792;0,8174;0,66946
TRF1_AM_2018;2018;TRF1;TRF 1ª Região;AM;0;12253;2478;4026;3842;1074;0;0;833;63841;3909;9381;45404;3341;1;0;1805;8907;36872;3364;49143;3301;6;3295;6663;2;6661;4476;14105;60;12319;1726;9536;140;9232;164;327;2;329;53948;80040;53948;107489;94547496;12484459;1521948;80541089;6;4;3;6;0;0;0;0;0;19;182;11;31;1;203;74;28;69;11;182;10;9;10;2;31;1;0;0;0;1;1529;531;1604;277;11;10532;2374;3471;3607;715;0;0;365;3880;5;3875;13037;62;11547;1428;27449;26092;17560;23842;17559;23842;16;1,00109E+11;4080611;0,00094;23,16994;0,46528;4,97475;1488,71208;6064,31705;1474,32476;116,10345;0,89419;0,75689
TRF1_AP_2018;2018;TRF1;TRF 1ª Região;AP;0;4939;1176;1832;1316;79;0;0;536;18232;1501;2598;12409;1100;0;0;624;1563;8473;597;10633;0;0;0;0;0;0;0;7843;13;6100;1730;4714;12;4678;24;967;0;967;11600;22946;11600;40087;64538570;5961423;0;58577147;3;3;0;1;0;0;0;0;0;7;134;13;6;0;127;66;30;38;0;134;4;1;1;0;6;0;0;0;0;0;1833;592;1942;393;13;3161;733;1050;1017;105;1;0;255;0;0;0;13980;4;11913;2063;17141;11346;7410;16124;7410;16123;7;16795206667;829494;0,00384;77,80475;0,84224;15,31054;1505,23137;5737,94314;2453,51569;134,9685;1,34103;0,57241
TRF1_PA_2018;2018;TRF1;TRF 1ª Região;PA;0;25085;4106;7383;12349;1070;0;0;177;139939;8843;16319;105439;6048;0;1;3289;22661;77306;4272;104239;13198;9;13189;22624;2;22622;11825;57342;70;47278;9994;40415;262;39642;511;5176;0;5176;121240;202978;121240;294559;190567959;24689334;1317882;164560743;7;8;6;17;0;0;0;0;0;38;393;39;33;0;387;129;53;194;17;393;4;6;23;0;33;0;0;0;0;0;5784;2019;5903;604;39;15503;4402;7510;2630;594;0;0;367;15939;9;15930;60139;114;52012;8013;91581;81738;53605;88951;53604;88951;32;1,6135E+11;8513497;0,00118;22,38422;0,44223;4,54572;2283,01939;8088,51627;2390,00433;195,45736;0,91768;0,70452
TRF1_RO_2018;2018;TRF1;TRF 1ª Região;RO;0;13095;1952;3391;6733;757;202;3;57;51525;3807;8333;36037;2013;236;4;1095;7231;16030;1028;24289;3283;4;3279;7574;1;7573;7423;15878;51;11854;3973;12081;62;11929;90;880;0;880;32592;71180;32592;98572;88986774;8802941;11900;80171933;4;2;3;9;0;0;0;0;0;18;172;9;22;1;186;43;28;91;10;172;7;5;10;0;22;0;0;1;0;1;911;379;1736;145;9;7457;2070;3157;1663;222;0;275;70;3088;5;3083;16847;29;13822;2996;27392;38588;18581;25729;18341;25454;15;44913978485;1757589;0,00198;50,63002;1,02335;10,58268;1650,7075;5866,02377;1621,74771;130,66667;0,83885;0,72354
TRF1_RR_2018;2018;TRF1;TRF 1ª Região;RR;0;3382;791;1407;836;211;0;0;137;15138;1255;1924;10266;1186;0;0;507;3048;7071;728;10847;0;0;0;0;0;0;0;2410;25;2260;125;1414;7;1406;1;49;0;49;10896;16552;10896;21823;35873859;5574185;0;30299673;3;2;0;0;0;0;0;0;0;5;64;13;11;0;62;53;11;0;0;64;8;3;0;0;11;0;0;0;0;0;1876;877;1812;181;13;2883;861;1056;796;129;0;0;41;0;0;0;2388;2;2207;179;5271;5656;2461;4475;2461;4475;5;13369987723;576568;0,00268;62,21965;0,86482;10,75328;1109,03846;4376,59066;1057,09615;85,01613;0,91005;0,75847
TRF1_TO_2018;2018;TRF1;TRF 1ª Região;TO;0;9486;1312;2634;4988;525;0;0;27;32411;1912;3282;24436;2023;1;0;757;3325;12158;904;16387;4138;1;4137;4270;2;4268;879;16056;40;10101;5915;13575;51;13077;447;394;0;394;17660;50256;17660;81071;69699973;5408489;15206;64276278;2;0;3;6;0;0;0;0;0;11;127;8;18;2;139;63;14;42;8;127;4;5;9;0;18;0;0;2;0;2;1096;472;1123;385;8;5464;1641;2243;1081;360;0;0;139;4711;3;4708;20640;28;16240;4372;30815;32596;20318;29734;20317;29734;8;35666183081;1555229;0,00195;44,81653;0,70641;8,93759;2454,2024;9026,70669;3268,59691;187,79856;1,022;0,6379
TRF1_BA_2018;2018;TRF1;TRF 1ª Região;BA;0;48621;5740;16553;23298;2053;0;2;975;240616;6773;36694;175414;13106;0;2;8627;27895;118660;6617;153172;24866;3;24863;27379;0;27379;7874;138933;68;109885;28980;120935;85;119790;1060;10493;0;10493;171539;388930;171539;592803;409677514;44959236;7636442;357081836;19;12;12;35;0;0;3;0;0;75;762;6;65;2;823;307;84;338;33;762;13;5;46;1;65;1;0;1;0;2;561;458;1122;41;6;37495;6045;16122;12885;1282;0;0;1161;36674;5;36669;129704;71;108147;21486;203873;217391;160637;190988;160635;190988;63;2,8624E+11;14812618;0,00143;27,65733;0,50348;5,55607;2513,34404;8432,46166;2666,47595;203,15796;0,89147;0,68378
TRF1_MA_2018;2018;TRF1;TRF 1ª Região;MA;0;16451;2628;6677;5998;925;0;0;223;88803;6170;18506;54442;5986;0;1;3698;10329;33853;2961;47143;32949;1;32948;47523;0;47523;22800;114978;19;99175;15784;53209;95;52769;345;323;0;323;70266;189535;70266;375659;163446996;15657147;429411;147360437;6;7;6;14;0;0;0;0;0;33;316;2;43;1;358;125;46;126;19;316;14;13;15;1;43;0;0;1;0;1;490;62;0;0;2;15567;3053;6077;5373;738;0;0;326;11455;5;11450;159102;46;149936;9120;186124;119269;98680;180751;98679;180751;27;98179495654;7035055;0,00166;23,23322;0,46888;5,0888;4277,05888;11734,8797;6472,50609;487,90223;1,329;0,44844
TRF1_PI_2018;2018;TRF1;TRF 1ª Região;PI;0;10612;1864;4075;3955;671;0;0;47;61044;2527;11765;42105;2857;0;0;1790;6023;17211;1062;24296;8144;3;8141;26965;2;26963;1626;53456;9;45472;7975;45142;44;44454;644;1357;0;1357;27279;133151;27279;212261;126411705;10631481;616214;115164010;5;6;3;11;0;0;0;0;0;25;246;4;17;2;261;86;40;108;12;246;3;3;10;1;17;0;0;2;0;2;475;378;627;68;4;7988;2165;3896;1415;281;0;0;231;12355;6;12349;58767;27;49212;9528;79110;105872;80978;77695;80978;77695;22;50378417555;3264531;0,00251;38,72278;0,76539;7,99502;2549,13271;7865,85234;3036,20872;255,76628;1,04194;0,614
TRF1_TRU_2018;2018;TRF1;TRF 1ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,02515E+12;77672981;0;0;0;0;;;;;;
TRF1_2º Grau_2018;2018;TRF1;TRF 1ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514876;0;634644;503229203;78089165;1630241;423509798;0;0;0;0;0;0;0;0;0;26;0;0;0;0;668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119768;514876;514876;119768;514876;119768;0;2,02515E+12;77672981;0,00025;6,47882;0,03347;0,86002;;;;0;;
TRF1_total_2018;2018;TRF1;TRF 1ª Região;total;1;339428;42924;124430;143873;21806;204;11;6180;1754896;60135;267398;1257947;102874;241;20;66281;226390;816315;57513;1100218;156012;47;155965;307116;19;307097;120536;695083;592;554942;139549;622179;1043;615367;5769;120378;148;120526;1341280;3199067;1341280;4513641;3281984637;442638995;15557771;2804384492;168;99;72;188;0;0;11;2;3;537;5214;164;473;19;8074;2383;688;1897;246;5214;159;92;211;11;473;6;1;12;0;19;25011;9088;22227;3436;164;259526;45769;121765;70688;12702;2;276;8324;193584;88;193496;741696;550;644760;96386;1314574;1857787;1416155;1243886;1415894;1243608;442;2,02515E+12;77672981;0,00162;42,25388;0,69136;10,39486;2008,39054;7635,82233;2263,01989;124,0057;0,96782;0,70363
TRF2_RJ_2018;2018;TRF2;TRF 2ª Região;RJ;0;105573;12017;38826;24392;14470;12;771;15085;534713;15040;66246;382200;32648;11;2316;36252;10078;306208;18234;334520;38600;4;38596;52396;1;52395;33297;153460;165;112760;40535;101854;486;89209;12159;2912;663;3575;386125;688963;386125;1045937;1058829410;221076086;1863869;835889455;73;39;25;96;0;0;17;2;2;212;2184;117;125;13;2205;1315;257;515;97;2184;74;19;25;7;125;10;2;1;0;13;25340;4111;12118;1172;117;135219;8293;33264;72572;4636;765;1;15688;38476;8;38468;183279;261;139225;43793;356974;302838;226846;284402;224519;283636;189;7,58859E+11;17159960;0,0014;61,70349;1,23543;12,84968;1073,40788;5059,34117;1687,20458;144,44354;1,22957;0,66652
TRF2_ES_2018;2018;TRF2;TRF 2ª Região;ES;0;24752;2839;7161;7162;3689;16;162;3723;117955;3363;12932;87317;6060;12;564;7707;1894;58080;2944;62918;9202;3;9199;13902;3;13899;4608;44898;58;24723;20117;30026;87;25233;4706;574;816;1390;68629;161883;68629;252769;171697695;25903846;822614;144971235;13;5;6;17;0;0;3;0;0;38;385;19;28;1;395;151;34;176;24;385;7;2;17;2;28;0;1;0;0;1;1970;401;4056;458;19;24549;2311;6550;8661;1932;148;4;4943;12896;3;12893;53441;82;31296;22063;90886;93254;64017;82225;63441;82073;32;1,3702E+11;3972388;0,00125;43,22279;0,9546;9,94364;1411,25911;6988,59642;2411,99373;197,44304;1,11974;0,65487
TRF2_TRU_2018;2018;TRF2;TRF 2ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,95879E+11;21132348;0;0;0;0;;;;;;
TRF2_2º Grau_2018;2018;TRF2;TRF 2ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77189;0;124556;322197457;88640458;850000;232707000;0;0;0;0;0;0;0;0;0;27;0;0;0;0;710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47367;77189;77189;47367;77189;47367;0;8,95879E+11;21132348;0,00036;15,24665;0,12777;3,35978;;;;0;;
TRF2_total_2018;2018;TRF2;TRF 2ª Região;total;1;130325;14856;45987;31554;18159;28;933;18808;652668;18403;79178;469517;38708;23;2880;43959;11972;364288;21178;397438;47802;7;47795;66298;4;66294;37905;198358;223;137483;60652;131880;573;114442;16865;3486;1479;4965;440308;928035;440308;1423262;1866078645;335620389;3536483;1522832343;86;44;31;113;0;0;20;2;2;277;2569;136;153;14;4565;1466;291;691;121;2569;81;21;42;9;153;10;3;1;0;14;27310;4512;16174;1630;136;159768;10604;39814;81233;6568;913;5;20631;51372;11;51361;236720;343;170521;65856;495227;487727;382498;413994;379595;413076;221;8,95879E+11;21132348;0,00208;88,30437;1,31079;21,60195;1122,81461;5341,4718;1793,19637;86,85389;1,20629;0,66429
TRF3_MS_2018;2018;TRF3;TRF 3ª Região;MS;0;20835;2861;7077;6587;1176;154;215;2765;115021;9509;28745;64738;6305;287;685;4752;4214;35348;1812;41374;1036;7;1029;17427;0;17427;3269;9384;1;9383;0;17800;7;17793;0;711;0;711;45354;150248;45354;190716;122209610;12607064;0;109602546;16;4;6;3;0;0;2;0;0;26;219;13;21;0;227;116;30;55;18;219;12;2;5;2;21;0;0;0;0;0;3692;476;0;537;13;13252;1398;6734;2774;1448;128;133;637;2882;14;2868;24334;5;24329;0;40468;104894;75504;37694;74532;37433;20;1,06969E+11;2748023;0,00114;44,47183;0,95371;8,26048;1333,06702;8387,07592;1849,90426;165,57709;1,24379;0,77943
TRF3_SP_2018;2018;TRF3;TRF 3ª Região;SP;0;247500;7751;109248;74342;15895;297;2244;37723;2191858;25426;298969;1715791;68735;156;6173;76608;71721;1219523;34444;1325688;143273;68;143205;230338;27;230311;69640;187545;74;187471;0;295310;221;295089;0;28144;0;28144;1423472;2717506;1423472;3640028;1653569394;212355210;0;1441214184;186;77;49;24;0;0;16;3;2;314;3289;157;123;4;3259;2290;597;268;134;3289;81;19;16;7;123;4;0;0;0;4;35696;15185;3632;2750;157;255136;9988;147444;63301;8799;1342;280;23982;106908;62;106846;560478;128;560350;0;922522;1294034;797766;859221;791437;857599;268;2,21056E+12;45538935;0,00075;36,31111;0,69057;7,15651;1473,3948;12326,58572;3044,02043;250,26511;1,87478;0,75305
TRF3_TRU_2018;2018;TRF3;TRF 3ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,31753E+12;48286958;0;0;0;0;;;;;;
TRF3_2º Grau_2018;2018;TRF3;TRF 3ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330293;0;465834;681868801;107079715;41013;574748073;0;0;0;0;0;0;0;0;0;43;0;0;0;0;1116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135541;330293;330293;135541;330293;135541;0;2,31753E+12;48286958;0,00029;14,12118;0,08905;2,31118;;;;0;;
TRF3_total_2018;2018;TRF3;TRF 3ª Região;total;1;268335;10612;116325;80929;17071;451;2459;40488;2306879;34935;327714;1780529;75040;443;6858;81360;75935;1254871;36256;1367062;144309;75;144234;247765;27;247738;72909;196929;75;196854;0;313110;228;312882;0;28855;0;28855;1468826;3195111;1468826;4281185;2457647805;332041989;41013;2122577216;202;81;55;27;0;0;18;4;3;383;3508;170;144;4;6175;2406;627;323;152;3508;93;21;21;9;144;4;0;0;0;4;39388;15661;3632;3287;170;268388;11386;154178;66075;10247;1470;413;24619;109790;76;109714;584812;133;584679;0;1086074;1726285;1200627;1019999;1193326;1018116;288;2,31753E+12;48286958;0,00106;50,89672;0,79317;12,78813;1463,50381;12048,9097;2959,85325;138,17004;1,8338;0,75435
TRF4_RS_2018;2018;TRF4;TRF 4ª Região;RS;0;109341;3246;58297;39205;4996;184;964;2449;441214;6866;84594;300241;20060;669;3208;25576;14842;175882;20539;211263;68964;56;68908;77322;23;77299;57519;150956;343;150613;0;233541;405;233136;0;83391;0;83391;352173;752077;352173;1074697;525143179;73008930;2434943;449699306;24;30;15;98;0;0;15;1;1;150;1562;47;0;0;1515;157;215;1116;74;1562;0;0;0;0;0;0;0;0;0;0;2048;1878;12483;704;47;114743;4059;47406;51949;4678;690;101;5860;41909;56;41853;165968;374;165594;0;322620;399904;275545;270671;271668;269880;136;4,57294E+11;11329605;0,00115;46,35141;1,32484;13,37205;1889,21262;7031,85986;2065,92429;185,28779;1,07843;0,70621
TRF4_PR_2018;2018;TRF4;TRF 4ª Região;PR;0;79727;6877;36823;28236;3030;267;2318;2176;326095;11422;54634;219283;16451;874;6892;16539;14363;138418;12224;165005;47005;63;46942;36584;23;36561;15700;100324;244;100080;0;154217;398;153819;0;55606;0;55606;236311;516896;236311;743994;500790523;65104560;203672;435482290;20;19;12;86;0;0;11;1;1;125;1317;64;75;0;1328;146;133;976;62;1317;11;6;53;5;75;0;0;0;0;0;2862;1528;18248;750;64;72390;7990;29496;23736;4089;1635;289;5155;36530;70;36460;118178;384;117794;0;227098;280585;199720;203362;191954;201438;113;4,40029E+11;11348937;0,00114;44,12665;1,09795;11,70154;1545,46849;5914,90616;1680,16909;143,5;1,05841;0,71594
TRF4_SC_2018;2018;TRF4;TRF 4ª Região;SC;0;53746;2707;26617;20330;1971;77;764;1280;260851;4962;33139;157171;11469;125;2217;51768;8053;97036;33927;139016;38227;41;38186;37442;18;37424;12682;87109;209;86900;0;118559;343;118216;0;53277;0;53277;204975;416852;204975;608486;341492527;36903725;1749355;302839448;6;0;9;82;0;0;9;0;1;88;851;33;49;0;867;40;0;761;50;851;2;0;43;4;49;0;0;0;0;0;364;0;11101;528;33;65107;3242;23431;30027;2633;544;77;5153;19941;34;19907;106586;313;106273;0;191634;211877;151742;161607;149400;160986;79;2,98227E+11;7075494;0,00115;48,26413;1,23757;12,25356;1751,93433;6959,33418;2168,14091;198,03114;1,21893;0,68846
TRF4_TRU_2018;2018;TRF4;TRF 4ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,19555E+12;29754036;0;0;0;0;;;;;;
